listing_id,district,price_pen,maintenance_fee,area_total,bedrooms,bathrooms,parking_spaces,address,urbanization,photos_count,distrito,price_per_m2
148569624,santiago-de-surco,1390250.0,950.0,283.0,4,3,2,Pasaje Estepa Rusa 181,Santiago de Surco,1,SANTIAGO DE SURCO,4912.544169611308
148545155,santiago-de-surco,1747200.0,600.0,400.0,4,4,2,"Calle Via Lactea, Cerca a la Universidad de Lima, Surco",Santiago de Surco,10,SANTIAGO DE SURCO,4368.0
149126210,surquillo,220000.0,160.0,35.0,1,1,0,Andrés Luna,La Calera,1,SURQUILLO,6285.714285714285
149038118,surquillo,274700.0,0.0,40.0,1,1,0,Laurel Rosa,Los Sauces,1,SURQUILLO,6867.5
4325305,surquillo,282000.0,150.0,44.0,2,1,1,"CALLE ARTURO DURAY, SEGUNDA CUADRA",Surquillo,1,SURQUILLO,6409.090909090909
149112909,surquillo,286450.0,0.0,56.0,3,2,0,Narciso DE LA Colina  10,Surquillo,1,SURQUILLO,5115.178571428572
148280459,surquillo,340000.0,0.0,41.0,1,1,0,Av. Tomás Marsano con Av. Guardia Civil,Surquillo,1,SURQUILLO,8292.682926829268
4559358,surquillo,350000.0,0.0,49.0,2,2,1,CALLE EL CEREZO N° 274,La Calera,1,SURQUILLO,7142.857142857143
146436708,surquillo,390000.0,220.0,45.0,1,1,1,Av. Tomas marsano 2175,Los Sauces,1,SURQUILLO,8666.666666666666
149814857,surquillo,410000.0,270.0,53.0,2,2,1,Avenida Tomas Marsano al 2200,Surquillo,1,SURQUILLO,7735.8490566037735
149364541,surquillo,428750.0,200.0,90.0,3,2,1,Calle Los Faisanes 139,Surquillo,1,SURQUILLO,4763.888888888889
149448230,surquillo,455000.0,0.0,57.0,2,2,0,Av. República de Panamá 4071,Surquillo,1,SURQUILLO,7982.456140350877
149603588,surquillo,455847.0,200.0,75.0,2,1,1,Calle Montesquieu 300,La Calera De La Merced,1,SURQUILLO,6077.96
149053752,surquillo,465750.0,200.0,70.0,3,2,1,Av. República de Panamá  4075,Limatambo,1,SURQUILLO,6653.571428571428
149790971,surquillo,467100.0,0.0,74.0,3,1,0,Av. Domingo Orué 456,Surquillo,1,SURQUILLO,6312.1621621621625
149506681,surquillo,473000.0,0.0,71.0,3,2,0,Av. Tomás Marsano 2273,Surquillo,1,SURQUILLO,6661.971830985915
149760982,surquillo,490000.0,380.0,85.0,3,2,1,Av. Principal N° 925 Departamento 801,Surquillo,1,SURQUILLO,5764.705882352941
147791666,surquillo,528500.0,220.0,78.0,3,2,1,Calle Alfa Aguila 124,Surquillo,1,SURQUILLO,6775.641025641025
149817785,surquillo,532650.0,80.0,109.0,4,2,0,San Carlos 384,Surquillo,1,SURQUILLO,4886.697247706422
149725040,surquillo,537275.0,0.0,68.0,2,2,0,"Juan Fuentes con Octavio Paz, Los Sauces, Surquillo",Surquillo,1,SURQUILLO,7901.10294117647
149262722,surquillo,562200.0,0.0,88.0,3,2,0,La Calera de la Merced,La Calera De La Merced,1,SURQUILLO,6388.636363636364
148353141,surquillo,595084.0,0.0,75.0,3,2,0,"Av. Tomas Marsano, Surquillo",Surquillo,1,SURQUILLO,7934.453333333333
149339732,surquillo,622800.0,0.0,89.0,3,3,2,Avenida Principal,Surquillo,1,SURQUILLO,6997.752808988764
149173758,surquillo,745000.0,0.0,76.0,3,2,1,Av. Andrés Aramburú,Surquillo,1,SURQUILLO,9802.631578947368
149871247,surquillo,759000.0,0.0,128.0,3,2,1,Calle Ortega y Gasset 200,La Calera De La Merced,1,SURQUILLO,5929.6875
149561147,surquillo,774077.0,460.0,150.0,3,2,1,Lola Pardo Vargas 045,Aurora Este,1,SURQUILLO,5160.513333333333
148690274,surquillo,804000.0,400.0,108.0,3,2,0,Av. Valles del Sur,Capebco,1,SURQUILLO,7444.444444444444
4609765,surquillo,957600.0,420.0,165.0,3,3,2,Av. Sergio Bernales,Surquillo,1,SURQUILLO,5803.636363636364
149270766,surquillo,1005606.0,350.0,186.0,4,5,2,Diderot 311,La Calera De La Merced,1,SURQUILLO,5406.4838709677415
